cpf,hora,data,produto,preço,quantidade,pdv,operadora,operação,região,total
763.184.529-82,08:44,08/08/2022,Arroz,21.7,6,12,Elisa,pix,Rio de Janeiro,130.2
813.549.260-05,14:15,29/08/2022,Leite,12.3,10,20,Cecília,dinheiro,Espírito Santo,123.0
820.149.653-15,12:25,04/08/2022,Leite,12.3,8,1,Elisa,pix,Rio Grande do Sul,98.4
164.298.053-60,22:46,26/08/2022,Carne,37.0,5,21,Julia,cartão_debito,São Paulo,185.0
638.450.217-80,16:48,01/08/2022,Arroz,21.7,6,6,Evelyn,cartão_credito,Rio Grande do Sul,130.2
810.396.425-51,13:36,03/08/2022,Carne,37.0,9,4,Elisa,pix,Minas Gerais,333.0
389.670.412-50,19:20,18/08/2022,Óleo,18.4,8,17,Pietra,pix,Rio Grande do Sul,147.2
432.186.597-28,12:57,04/08/2022,Óleo,18.4,3,2,Julia,pix,São Paulo,55.2
425.917.803-23,20:06,16/08/2022,Arroz,21.7,5,12,Pietra,dinheiro,Minas Gerais,108.5
083.524.697-38,10:58,26/08/2022,Leite,12.3,6,13,Elisa,cartão_debito,Rio de Janeiro,73.8
695.012.834-70,21:34,17/08/2022,Óleo,18.4,10,19,Evelyn,pix,Bahia,184.0
960.342.517-61,20:52,28/08/2022,Carne,37.0,2,9,Julia,dinheiro,Espírito Santo,74.0
784.509.263-00,22:04,27/08/2022,Arroz,21.7,10,11,Cecília,cartão_credito,Rio Grande do Sul,217.0
930.647.215-34,21:25,05/08/2022,Leite,12.3,9,16,Elisa,pix,Rio de Janeiro,110.7
395.120.768-02,11:55,26/08/2022,Leite,12.3,6,10,Julia,dinheiro,Rio de Janeiro,73.8
158.403.962-06,15:42,17/08/2022,Carne,37.0,3,21,Brenda,cartão_debito,Minas Gerais,111.0
759.243.180-79,15:06,29/08/2022,Macarrão,22.6,2,18,Julia,cartão_debito,Espírito Santo,45.2
843.915.267-19,09:22,14/08/2022,Leite,12.3,9,16,Elisa,dinheiro,São Paulo,110.7
914.250.386-89,11:39,06/08/2022,Leite,12.3,5,9,Pietra,cartão_credito,Rio de Janeiro,61.5
607.254.193-34,20:51,15/08/2022,Óleo,18.4,5,20,Brenda,pix,Rio de Janeiro,92.0
247.510.386-80,08:58,06/08/2022,Arroz,21.7,4,21,Evelyn,dinheiro,São Paulo,86.8
472.150.963-43,21:31,19/08/2022,Feijão,15.5,10,17,Cecília,cartão_credito,Minas Gerais,155.0
851.469.732-37,12:39,28/08/2022,Feijão,15.5,2,12,Cecília,dinheiro,Espírito Santo,31.0
247.510.386-80,18:49,28/08/2022,Leite,12.3,9,9,Pietra,dinheiro,Espírito Santo,110.7
150.643.872-53,20:51,21/08/2022,Feijão,15.5,6,4,Elisa,dinheiro,Bahia,93.0
089.523.147-60,17:40,16/08/2022,Macarrão,22.6,6,15,Elisa,pix,Rio de Janeiro,135.6
514.807.639-93,18:41,29/08/2022,Carne,37.0,3,9,Elisa,dinheiro,Bahia,111.0
621.708.943-22,14:13,20/08/2022,Leite,12.3,4,16,Elisa,cartão_debito,Bahia,49.2
508.641.932-89,16:31,29/08/2022,Feijão,15.5,10,12,Cecília,cartão_credito,Rio de Janeiro,155.0
031.246.895-42,09:25,25/08/2022,Leite,12.3,5,1,Elisa,dinheiro,Rio de Janeiro,61.5
237.198.546-55,12:25,07/08/2022,Feijão,15.5,10,8,Pietra,pix,Rio de Janeiro,155.0
204.735.869-83,16:06,17/08/2022,Óleo,18.4,8,16,Elisa,pix,Rio de Janeiro,147.2
481.350.297-05,22:26,19/08/2022,Macarrão,22.6,2,2,Brenda,dinheiro,Rio Grande do Sul,45.2
803.671.942-87,10:58,23/08/2022,Açúcar,25.5,2,1,Elisa,cartão_credito,Rio de Janeiro,51.0
238.516.407-80,22:33,04/08/2022,Arroz,21.7,1,21,Julia,cartão_credito,Espírito Santo,21.7
931.675.824-64,12:37,07/08/2022,Macarrão,22.6,4,10,Evelyn,cartão_debito,Rio de Janeiro,90.4
472.618.509-85,10:09,13/08/2022,Macarrão,22.6,8,18,Brenda,dinheiro,Espírito Santo,180.8
176.504.389-10,10:22,01/08/2022,Leite,12.3,3,18,Elisa,pix,Espírito Santo,36.9
290.813.765-86,10:39,27/08/2022,Feijão,15.5,7,6,Julia,cartão_credito,São Paulo,108.5
247.651.083-17,21:55,06/08/2022,Feijão,15.5,4,6,Evelyn,pix,Rio Grande do Sul,62.0
043.816.975-10,17:38,26/08/2022,Macarrão,22.6,9,10,Pietra,cartão_credito,Espírito Santo,203.4
928.371.064-96,20:29,23/08/2022,Macarrão,22.6,7,15,Brenda,cartão_debito,São Paulo,158.2
794.352.610-43,16:50,18/08/2022,Macarrão,22.6,2,18,Brenda,cartão_debito,Minas Gerais,45.2
546.910.238-60,10:45,15/08/2022,Óleo,18.4,7,5,Brenda,pix,Minas Gerais,128.8
128.496.305-51,08:57,19/08/2022,Carne,37.0,8,16,Evelyn,cartão_debito,Rio Grande do Sul,296.0
587.230.694-65,21:55,20/08/2022,Açúcar,25.5,7,20,Cecília,dinheiro,São Paulo,178.5
745.802.619-76,15:50,14/08/2022,Leite,12.3,10,19,Brenda,cartão_debito,Rio Grande do Sul,123.0
329.175.640-16,08:12,24/08/2022,Açúcar,25.5,4,4,Evelyn,pix,Rio Grande do Sul,102.0
621.934.850-89,12:51,25/08/2022,Carne,37.0,2,3,Brenda,cartão_credito,Minas Gerais,74.0
937.402.856-56,09:04,18/08/2022,Açúcar,25.5,10,6,Elisa,cartão_credito,Espírito Santo,255.0
023.641.597-25,22:24,22/08/2022,Carne,37.0,2,19,Pietra,dinheiro,Minas Gerais,74.0
230.187.549-05,17:35,24/08/2022,Óleo,18.4,7,1,Cecília,cartão_credito,Minas Gerais,128.8
701.834.295-32,20:52,04/08/2022,Arroz,21.7,3,4,Pietra,cartão_debito,Minas Gerais,65.1
538.246.190-24,17:38,11/08/2022,Óleo,18.4,6,8,Evelyn,dinheiro,Bahia,110.4
195.862.743-73,09:57,26/08/2022,Carne,37.0,5,7,Elisa,dinheiro,Minas Gerais,185.0
820.379.541-23,18:16,11/08/2022,Macarrão,22.6,7,13,Cecília,dinheiro,Espírito Santo,158.2
679.513.482-28,17:47,01/08/2022,Óleo,18.4,3,4,Brenda,cartão_debito,São Paulo,55.2
158.403.962-06,19:24,24/08/2022,Arroz,21.7,4,1,Evelyn,cartão_credito,Minas Gerais,86.8
298.403.516-05,19:00,09/08/2022,Arroz,21.7,5,21,Evelyn,pix,Rio Grande do Sul,108.5
820.379.541-23,15:06,08/08/2022,Leite,12.3,5,15,Cecília,dinheiro,Bahia,61.5
167.430.859-01,12:57,28/08/2022,Carne,37.0,4,14,Brenda,cartão_credito,São Paulo,148.0
028.356.194-70,08:52,18/08/2022,Arroz,21.7,9,12,Julia,cartão_credito,Minas Gerais,195.3
345.170.286-07,13:53,04/08/2022,Carne,37.0,6,2,Brenda,cartão_credito,Minas Gerais,222.0
203.968.541-33,12:32,14/08/2022,Carne,37.0,2,1,Julia,dinheiro,Minas Gerais,74.0
074.298.153-32,09:45,08/08/2022,Arroz,21.7,2,6,Elisa,dinheiro,Rio Grande do Sul,43.4
321.045.789-14,22:37,15/08/2022,Macarrão,22.6,3,16,Elisa,cartão_debito,São Paulo,67.8
067.815.243-80,13:46,26/08/2022,Óleo,18.4,1,11,Julia,dinheiro,São Paulo,18.4
320.791.456-06,19:33,03/08/2022,Açúcar,25.5,10,1,Julia,cartão_credito,Rio de Janeiro,255.0
457.160.893-48,21:48,14/08/2022,Arroz,21.7,9,15,Cecília,dinheiro,Minas Gerais,195.3
718.639.502-30,13:00,06/08/2022,Macarrão,22.6,4,12,Pietra,cartão_debito,Minas Gerais,90.4
457.160.893-48,16:23,15/08/2022,Açúcar,25.5,8,7,Evelyn,cartão_debito,São Paulo,204.0
645.021.897-58,15:59,28/08/2022,Arroz,21.7,10,20,Julia,cartão_credito,Minas Gerais,217.0
809.376.214-04,08:26,22/08/2022,Feijão,15.5,9,5,Julia,cartão_credito,Rio Grande do Sul,139.5
759.243.068-10,09:35,11/08/2022,Macarrão,22.6,6,15,Elisa,pix,Rio Grande do Sul,135.6
920.871.346-69,09:19,20/08/2022,Arroz,21.7,10,5,Julia,cartão_credito,Espírito Santo,217.0
571.086.342-44,20:54,27/08/2022,Açúcar,25.5,6,8,Evelyn,dinheiro,Espírito Santo,153.0
852.460.173-62,12:56,28/08/2022,Óleo,18.4,7,6,Julia,pix,Rio Grande do Sul,128.8
564.972.318-46,12:53,06/08/2022,Leite,12.3,9,4,Cecília,pix,Minas Gerais,110.7
621.708.943-22,11:53,21/08/2022,Macarrão,22.6,4,14,Cecília,dinheiro,Minas Gerais,90.4
068.213.497-03,10:21,19/08/2022,Leite,12.3,10,14,Cecília,cartão_debito,São Paulo,123.0
418.970.635-39,16:26,11/08/2022,Macarrão,22.6,3,3,Julia,pix,São Paulo,67.8
827.435.069-38,12:46,06/08/2022,Leite,12.3,7,8,Cecília,cartão_debito,Minas Gerais,86.1
820.379.541-23,16:24,14/08/2022,Açúcar,25.5,8,3,Pietra,dinheiro,Rio Grande do Sul,204.0
920.871.346-69,15:28,14/08/2022,Açúcar,25.5,2,1,Cecília,cartão_debito,Espírito Santo,51.0
329.854.760-38,21:18,20/08/2022,Açúcar,25.5,9,11,Cecília,dinheiro,São Paulo,229.5
172.034.986-03,14:10,19/08/2022,Arroz,21.7,9,3,Cecília,cartão_debito,São Paulo,195.3
381.924.560-05,18:14,13/08/2022,Macarrão,22.6,2,11,Cecília,dinheiro,Rio Grande do Sul,45.2
853.910.724-41,12:59,21/08/2022,Arroz,21.7,7,3,Pietra,dinheiro,Rio de Janeiro,151.9
693.851.027-02,22:39,20/08/2022,Feijão,15.5,3,6,Pietra,dinheiro,Bahia,46.5
267.341.589-00,16:00,20/08/2022,Macarrão,22.6,10,2,Pietra,dinheiro,Espírito Santo,226.0
075.496.231-80,19:42,01/08/2022,Feijão,15.5,7,3,Julia,dinheiro,São Paulo,108.5
701.834.295-32,09:08,20/08/2022,Arroz,21.7,3,1,Elisa,cartão_credito,Bahia,65.1
923.654.701-06,18:30,20/08/2022,Carne,37.0,2,8,Evelyn,pix,Bahia,74.0
309.642.875-10,16:34,17/08/2022,Açúcar,25.5,9,21,Julia,dinheiro,Rio de Janeiro,229.5
532.471.968-46,08:30,10/08/2022,Feijão,15.5,3,21,Elisa,cartão_debito,São Paulo,46.5
381.924.560-05,09:15,22/08/2022,Óleo,18.4,4,10,Cecília,cartão_credito,Minas Gerais,73.6
807.192.465-20,15:53,19/08/2022,Leite,12.3,7,7,Evelyn,cartão_credito,Minas Gerais,86.1
015.368.942-06,21:06,19/08/2022,Açúcar,25.5,8,6,Pietra,cartão_debito,São Paulo,204.0
693.851.027-02,18:11,18/08/2022,Feijão,15.5,5,18,Cecília,pix,Rio de Janeiro,77.5
140.286.935-51,08:02,16/08/2022,Leite,12.3,9,1,Evelyn,dinheiro,Rio de Janeiro,110.7
843.627.159-91,19:05,25/08/2022,Macarrão,22.6,7,19,Pietra,pix,São Paulo,158.2
451.236.078-62,20:56,05/08/2022,Feijão,15.5,3,2,Evelyn,cartão_credito,Bahia,46.5
260.548.397-56,16:36,17/08/2022,Carne,37.0,10,6,Elisa,cartão_credito,Espírito Santo,370.0
280.473.961-96,18:12,29/08/2022,Carne,37.0,9,20,Julia,cartão_debito,Espírito Santo,333.0
457.160.893-48,11:15,20/08/2022,Carne,37.0,2,1,Evelyn,dinheiro,Espírito Santo,74.0
974.261.850-01,17:54,01/08/2022,Macarrão,22.6,10,17,Julia,cartão_credito,Minas Gerais,226.0
192.468.375-09,12:37,19/08/2022,Açúcar,25.5,10,21,Brenda,dinheiro,São Paulo,255.0
067.815.243-80,17:58,30/08/2022,Carne,37.0,5,17,Elisa,pix,Bahia,185.0
907.162.843-40,16:38,21/08/2022,Óleo,18.4,3,14,Elisa,cartão_credito,Rio Grande do Sul,55.2
953.812.740-41,12:23,18/08/2022,Óleo,18.4,1,3,Elisa,cartão_credito,Rio de Janeiro,18.4
189.736.452-00,20:51,28/08/2022,Macarrão,22.6,9,13,Pietra,dinheiro,Espírito Santo,203.4
351.809.762-86,18:11,26/08/2022,Feijão,15.5,2,17,Pietra,cartão_debito,Bahia,31.0
164.298.053-60,19:47,06/08/2022,Macarrão,22.6,7,13,Julia,pix,Espírito Santo,158.2
736.520.149-52,17:08,09/08/2022,Feijão,15.5,9,3,Pietra,cartão_credito,São Paulo,139.5
743.291.086-31,08:15,07/08/2022,Carne,37.0,1,6,Julia,cartão_debito,Minas Gerais,37.0
902.574.863-56,18:37,05/08/2022,Carne,37.0,5,21,Julia,cartão_debito,Rio Grande do Sul,185.0
746.138.205-53,16:06,26/08/2022,Óleo,18.4,8,7,Cecília,pix,Espírito Santo,147.2
304.618.579-01,18:15,02/08/2022,Carne,37.0,9,18,Cecília,dinheiro,Rio Grande do Sul,333.0
590.483.127-79,12:26,10/08/2022,Feijão,15.5,6,14,Julia,pix,Bahia,93.0
806.153.724-90,12:06,07/08/2022,Feijão,15.5,4,15,Julia,dinheiro,Rio Grande do Sul,62.0
185.920.347-79,17:59,18/08/2022,Leite,12.3,8,8,Elisa,pix,Espírito Santo,98.4
851.469.732-37,14:33,15/08/2022,Açúcar,25.5,2,4,Evelyn,cartão_credito,Bahia,51.0
214.958.370-41,15:00,08/08/2022,Açúcar,25.5,1,1,Evelyn,cartão_debito,Rio Grande do Sul,25.5
214.958.370-41,16:59,06/08/2022,Arroz,21.7,5,12,Evelyn,cartão_credito,Bahia,108.5
423.895.106-98,08:56,17/08/2022,Macarrão,22.6,8,3,Evelyn,pix,Rio Grande do Sul,180.8
309.642.875-10,18:33,01/08/2022,Açúcar,25.5,6,14,Evelyn,cartão_credito,Rio de Janeiro,153.0
032.495.671-16,12:14,17/08/2022,Óleo,18.4,9,12,Julia,pix,São Paulo,165.6
416.293.870-96,13:55,21/08/2022,Feijão,15.5,1,6,Elisa,cartão_debito,Minas Gerais,15.5
456.398.207-56,21:24,19/08/2022,Macarrão,22.6,4,6,Julia,cartão_debito,Bahia,90.4
835.219.746-00,14:26,13/08/2022,Arroz,21.7,1,4,Cecília,pix,Rio Grande do Sul,21.7
043.967.128-04,19:05,29/08/2022,Arroz,21.7,9,13,Julia,pix,Bahia,195.3
351.809.762-86,15:23,17/08/2022,Carne,37.0,6,4,Elisa,cartão_debito,São Paulo,222.0
960.342.517-61,14:39,20/08/2022,Carne,37.0,8,15,Brenda,cartão_debito,Rio Grande do Sul,296.0
837.912.405-79,16:56,03/08/2022,Óleo,18.4,1,4,Julia,dinheiro,Bahia,18.4
237.805.164-62,10:04,17/08/2022,Macarrão,22.6,9,13,Evelyn,dinheiro,Rio Grande do Sul,203.4
865.402.973-00,16:54,17/08/2022,Carne,37.0,10,1,Brenda,cartão_credito,Bahia,370.0
192.468.375-09,15:28,09/08/2022,Óleo,18.4,2,20,Brenda,cartão_debito,Espírito Santo,36.8
948.031.257-32,12:20,27/08/2022,Carne,37.0,2,7,Pietra,pix,Rio Grande do Sul,74.0
345.170.286-07,22:07,06/08/2022,Feijão,15.5,3,2,Pietra,pix,Rio de Janeiro,46.5
097.516.842-85,12:29,08/08/2022,Feijão,15.5,5,6,Cecília,pix,São Paulo,77.5
389.670.412-50,09:08,23/08/2022,Leite,12.3,4,16,Brenda,cartão_debito,Minas Gerais,49.2
459.817.026-30,14:38,02/08/2022,Feijão,15.5,7,4,Brenda,cartão_credito,Rio Grande do Sul,108.5
730.841.695-00,22:37,05/08/2022,Óleo,18.4,9,6,Julia,cartão_debito,Minas Gerais,165.6
189.736.452-00,08:59,16/08/2022,Arroz,21.7,3,10,Evelyn,pix,Minas Gerais,65.1
367.450.192-99,10:57,25/08/2022,Leite,12.3,6,1,Julia,cartão_credito,Bahia,73.8
309.642.875-10,19:06,06/08/2022,Carne,37.0,3,13,Evelyn,cartão_debito,Rio Grande do Sul,111.0
587.230.694-65,22:49,25/08/2022,Leite,12.3,1,8,Cecília,cartão_credito,Rio de Janeiro,12.3
069.372.514-16,20:55,21/08/2022,Leite,12.3,2,11,Elisa,cartão_credito,Rio de Janeiro,24.6
564.972.318-46,18:20,06/08/2022,Açúcar,25.5,9,8,Elisa,pix,Minas Gerais,229.5
170.534.682-08,10:30,01/08/2022,Leite,12.3,2,16,Elisa,cartão_debito,Bahia,24.6
069.372.514-16,12:36,19/08/2022,Macarrão,22.6,6,2,Pietra,cartão_credito,Espírito Santo,135.6
230.187.549-05,22:12,21/08/2022,Óleo,18.4,2,15,Evelyn,pix,Espírito Santo,36.8
681.405.937-10,15:20,16/08/2022,Arroz,21.7,1,15,Pietra,cartão_credito,Espírito Santo,21.7
064.823.579-38,08:31,04/08/2022,Feijão,15.5,3,10,Brenda,dinheiro,Rio de Janeiro,46.5
943.806.257-29,21:06,12/08/2022,Óleo,18.4,10,10,Cecília,cartão_credito,Espírito Santo,184.0
367.402.891-31,11:50,04/08/2022,Feijão,15.5,7,3,Evelyn,pix,São Paulo,108.5
321.047.865-17,17:15,08/08/2022,Arroz,21.7,6,16,Pietra,pix,Rio Grande do Sul,130.2
083.524.697-38,22:28,24/08/2022,Macarrão,22.6,1,6,Elisa,pix,Bahia,22.6
258.904.137-32,19:01,06/08/2022,Macarrão,22.6,1,10,Julia,cartão_credito,Minas Gerais,22.6
962.351.780-77,14:57,10/08/2022,Óleo,18.4,8,19,Julia,cartão_debito,Espírito Santo,147.2
043.967.128-04,15:05,25/08/2022,Arroz,21.7,5,4,Cecília,pix,Espírito Santo,108.5
579.103.682-59,22:44,29/08/2022,Leite,12.3,9,3,Evelyn,pix,Rio de Janeiro,110.7
973.058.461-39,13:54,23/08/2022,Macarrão,22.6,4,12,Julia,cartão_debito,Rio de Janeiro,90.4
364.978.051-84,21:05,19/08/2022,Feijão,15.5,3,10,Cecília,pix,Rio de Janeiro,46.5
298.403.516-05,13:45,09/08/2022,Feijão,15.5,1,15,Elisa,cartão_debito,Rio de Janeiro,15.5
169.548.703-66,19:03,24/08/2022,Leite,12.3,7,7,Julia,pix,Rio Grande do Sul,86.1
752.091.843-23,14:45,13/08/2022,Óleo,18.4,10,20,Julia,cartão_debito,Bahia,184.0
928.371.064-96,09:59,05/08/2022,Leite,12.3,1,6,Evelyn,pix,Minas Gerais,12.3
452.381.609-33,08:43,20/08/2022,Açúcar,25.5,6,4,Evelyn,cartão_credito,São Paulo,153.0
023.641.597-25,12:51,17/08/2022,Macarrão,22.6,4,4,Pietra,dinheiro,Rio de Janeiro,90.4
943.806.257-29,19:28,13/08/2022,Leite,12.3,9,10,Elisa,cartão_debito,São Paulo,110.7
321.047.865-17,08:39,12/08/2022,Óleo,18.4,9,7,Julia,pix,Rio de Janeiro,165.6
860.957.341-93,10:49,09/08/2022,Óleo,18.4,10,5,Evelyn,cartão_credito,Rio Grande do Sul,184.0
248.539.176-91,21:35,02/08/2022,Leite,12.3,2,7,Pietra,dinheiro,Bahia,24.6
485.230.967-10,21:33,13/08/2022,Feijão,15.5,7,21,Pietra,pix,Rio de Janeiro,108.5
638.450.217-80,15:48,14/08/2022,Açúcar,25.5,6,9,Cecília,pix,Bahia,153.0
690.158.234-05,20:08,12/08/2022,Arroz,21.7,10,7,Elisa,pix,Minas Gerais,217.0
341.908.675-00,15:13,11/08/2022,Açúcar,25.5,5,7,Cecília,pix,Rio de Janeiro,127.5
248.736.901-96,08:08,22/08/2022,Macarrão,22.6,1,7,Elisa,pix,Minas Gerais,22.6
571.086.342-44,22:31,02/08/2022,Macarrão,22.6,4,6,Cecília,dinheiro,Minas Gerais,90.4
482.075.619-20,17:45,15/08/2022,Leite,12.3,7,11,Evelyn,pix,Rio de Janeiro,86.1
679.513.482-28,18:04,28/08/2022,Carne,37.0,4,6,Julia,cartão_credito,Bahia,148.0
306.724.815-53,18:36,16/08/2022,Carne,37.0,7,2,Cecília,dinheiro,São Paulo,259.0
638.450.217-80,22:33,12/08/2022,Macarrão,22.6,1,21,Pietra,cartão_debito,Rio Grande do Sul,22.6
384.162.957-19,21:43,19/08/2022,Macarrão,22.6,1,16,Julia,cartão_credito,São Paulo,22.6
837.912.405-79,20:40,06/08/2022,Carne,37.0,5,20,Julia,pix,Minas Gerais,185.0
974.261.850-01,11:40,29/08/2022,Leite,12.3,8,8,Julia,dinheiro,Minas Gerais,98.4
164.298.053-60,17:07,11/08/2022,Macarrão,22.6,7,1,Elisa,cartão_debito,Minas Gerais,158.2
043.967.128-04,18:50,19/08/2022,Açúcar,25.5,1,17,Cecília,pix,São Paulo,25.5
730.841.695-00,21:34,24/08/2022,Macarrão,22.6,5,4,Pietra,cartão_debito,Rio de Janeiro,113.0
937.402.856-56,16:29,13/08/2022,Feijão,15.5,8,5,Julia,pix,Espírito Santo,124.0
935.416.820-51,17:27,08/08/2022,Carne,37.0,2,2,Pietra,pix,Espírito Santo,74.0
835.172.046-17,22:56,19/08/2022,Leite,12.3,2,9,Pietra,cartão_debito,Rio de Janeiro,24.6
258.904.137-32,20:38,25/08/2022,Óleo,18.4,2,19,Julia,pix,Rio de Janeiro,36.8
629.580.731-30,17:14,19/08/2022,Arroz,21.7,9,13,Julia,pix,Rio Grande do Sul,195.3
069.372.514-16,15:13,02/08/2022,Arroz,21.7,3,20,Pietra,pix,Rio Grande do Sul,65.1
810.396.425-51,14:21,30/08/2022,Arroz,21.7,9,15,Cecília,cartão_debito,Minas Gerais,195.3
108.597.462-67,09:12,28/08/2022,Carne,37.0,1,19,Pietra,dinheiro,Rio Grande do Sul,37.0
945.021.768-85,13:46,29/08/2022,Óleo,18.4,10,10,Brenda,cartão_credito,São Paulo,184.0
610.385.427-07,22:19,06/08/2022,Açúcar,25.5,6,3,Pietra,cartão_credito,São Paulo,153.0
974.261.850-01,11:50,08/08/2022,Leite,12.3,6,5,Cecília,dinheiro,São Paulo,73.8
684.752.039-65,14:32,04/08/2022,Macarrão,22.6,4,1,Pietra,dinheiro,Rio de Janeiro,90.4
523.784.106-62,18:23,25/08/2022,Carne,37.0,10,2,Brenda,dinheiro,Rio Grande do Sul,370.0
721.048.935-50,14:06,18/08/2022,Leite,12.3,1,3,Elisa,dinheiro,Bahia,12.3
179.504.268-02,20:07,11/08/2022,Carne,37.0,8,4,Julia,cartão_debito,São Paulo,296.0
843.507.162-62,09:27,02/08/2022,Carne,37.0,4,13,Pietra,cartão_credito,São Paulo,148.0
075.382.941-04,09:08,02/08/2022,Óleo,18.4,7,18,Julia,pix,Minas Gerais,128.8
753.429.806-74,18:01,24/08/2022,Carne,37.0,5,21,Pietra,dinheiro,São Paulo,185.0
450.391.678-57,13:33,09/08/2022,Arroz,21.7,4,9,Elisa,pix,Rio de Janeiro,86.8
465.291.078-94,21:53,07/08/2022,Arroz,21.7,2,18,Pietra,pix,Bahia,43.4
514.807.639-93,17:01,20/08/2022,Açúcar,25.5,8,12,Julia,pix,Minas Gerais,204.0
376.028.415-90,09:03,22/08/2022,Arroz,21.7,8,5,Elisa,cartão_credito,Rio Grande do Sul,173.6
851.469.732-37,21:52,22/08/2022,Macarrão,22.6,10,1,Pietra,cartão_debito,Rio Grande do Sul,226.0
897.104.253-23,17:07,02/08/2022,Óleo,18.4,5,16,Evelyn,cartão_debito,Rio de Janeiro,92.0
052.968.347-47,13:09,23/08/2022,Leite,12.3,7,10,Elisa,pix,Espírito Santo,86.1
329.854.760-38,15:33,27/08/2022,Arroz,21.7,9,17,Pietra,cartão_debito,São Paulo,195.3
732.485.096-00,11:16,26/08/2022,Leite,12.3,4,5,Julia,pix,Rio Grande do Sul,49.2
509.364.812-42,18:37,09/08/2022,Açúcar,25.5,8,11,Cecília,pix,Bahia,204.0
794.352.610-43,15:48,07/08/2022,Macarrão,22.6,1,6,Elisa,pix,Bahia,22.6
049.563.817-00,14:18,05/08/2022,Carne,37.0,10,14,Brenda,pix,Rio de Janeiro,370.0
852.460.173-62,08:28,27/08/2022,Arroz,21.7,1,19,Brenda,cartão_credito,Minas Gerais,21.7
602.941.375-99,14:43,27/08/2022,Feijão,15.5,7,19,Brenda,pix,Bahia,108.5
035.821.647-80,18:56,04/08/2022,Óleo,18.4,1,3,Evelyn,dinheiro,Minas Gerais,18.4
872.091.534-97,22:54,16/08/2022,Açúcar,25.5,3,10,Pietra,cartão_credito,Rio de Janeiro,76.5
423.895.106-98,22:36,03/08/2022,Feijão,15.5,8,2,Brenda,dinheiro,Minas Gerais,124.0
431.956.728-55,22:31,01/08/2022,Açúcar,25.5,4,3,Cecília,cartão_debito,Rio Grande do Sul,102.0
579.103.682-59,11:46,07/08/2022,Arroz,21.7,4,5,Evelyn,cartão_debito,Bahia,86.8
732.156.094-52,19:46,04/08/2022,Carne,37.0,6,21,Pietra,cartão_credito,Minas Gerais,222.0
023.751.984-41,16:59,24/08/2022,Leite,12.3,4,8,Cecília,cartão_debito,Rio Grande do Sul,49.2
456.398.207-56,16:08,21/08/2022,Carne,37.0,1,17,Pietra,pix,Espírito Santo,37.0
681.405.937-10,19:01,21/08/2022,Macarrão,22.6,3,18,Cecília,pix,Minas Gerais,67.8
182.049.763-13,12:09,08/08/2022,Arroz,21.7,8,21,Elisa,dinheiro,Minas Gerais,173.6
945.021.768-85,18:51,22/08/2022,Arroz,21.7,6,6,Julia,cartão_credito,Minas Gerais,130.2
015.368.942-06,10:49,13/08/2022,Óleo,18.4,7,19,Julia,cartão_credito,São Paulo,128.8
853.240.619-05,14:10,28/08/2022,Açúcar,25.5,4,12,Julia,cartão_credito,São Paulo,102.0
587.230.694-65,09:19,11/08/2022,Óleo,18.4,10,2,Cecília,cartão_debito,São Paulo,184.0
672.398.541-91,12:35,27/08/2022,Feijão,15.5,10,13,Pietra,pix,Bahia,155.0
837.912.405-79,08:31,01/08/2022,Açúcar,25.5,8,20,Brenda,cartão_debito,Minas Gerais,204.0
294.510.637-06,13:05,06/08/2022,Açúcar,25.5,6,10,Elisa,cartão_debito,Minas Gerais,153.0
701.834.295-32,08:35,25/08/2022,Feijão,15.5,6,14,Cecília,cartão_credito,Rio de Janeiro,93.0
571.086.342-44,22:45,02/08/2022,Açúcar,25.5,7,5,Brenda,dinheiro,Espírito Santo,178.5
307.584.126-90,09:35,17/08/2022,Açúcar,25.5,10,14,Brenda,pix,Rio de Janeiro,255.0
843.507.162-62,17:09,30/08/2022,Açúcar,25.5,10,8,Evelyn,cartão_credito,Bahia,255.0
840.761.329-04,21:01,01/08/2022,Açúcar,25.5,2,16,Brenda,dinheiro,São Paulo,51.0
746.138.205-53,11:18,29/08/2022,Leite,12.3,7,14,Brenda,cartão_credito,São Paulo,86.1
425.917.803-23,13:11,04/08/2022,Macarrão,22.6,5,19,Cecília,cartão_debito,Bahia,113.0
807.953.164-10,10:25,22/08/2022,Leite,12.3,2,16,Julia,pix,São Paulo,24.6
310.874.529-88,11:36,02/08/2022,Arroz,21.7,4,8,Julia,pix,Rio de Janeiro,86.8
684.752.039-65,22:03,15/08/2022,Óleo,18.4,10,9,Julia,dinheiro,São Paulo,184.0
189.736.452-00,09:25,23/08/2022,Carne,37.0,1,2,Julia,pix,Bahia,37.0
752.091.843-23,10:01,21/08/2022,Arroz,21.7,6,16,Brenda,pix,Espírito Santo,130.2
617.089.243-96,16:31,30/08/2022,Carne,37.0,1,17,Pietra,cartão_debito,São Paulo,37.0
289.465.301-89,22:19,12/08/2022,Óleo,18.4,2,5,Evelyn,dinheiro,Bahia,36.8
827.435.069-38,08:43,09/08/2022,Açúcar,25.5,8,2,Cecília,dinheiro,São Paulo,204.0
035.821.647-80,10:51,04/08/2022,Feijão,15.5,3,14,Elisa,cartão_debito,Bahia,46.5
752.194.308-23,13:39,06/08/2022,Arroz,21.7,5,14,Brenda,pix,Rio Grande do Sul,108.5
